#K-Path             Spin-Up       Spin-Down
#Band-index    1
  1.663      -16.9770      -16.9770
  1.647      -16.9759      -16.9759
  1.631      -16.9749      -16.9749
  1.614      -16.9742      -16.9742
  1.598      -16.9737      -16.9737
  1.582      -16.9733      -16.9733
  1.566      -16.9732      -16.9732
  1.566      -16.9732      -16.9732
  1.532      -16.9777      -16.9777
  1.498      -16.9863      -16.9863
  1.464      -16.9948      -16.9948
  1.429      -16.9941      -16.9941
  1.395      -16.9909      -16.9909
  1.361      -16.9906      -16.9906
  1.327      -16.9926      -16.9926
  1.293      -16.9963      -16.9963
  1.259      -16.9984      -16.9984
  1.225      -16.9981      -16.9981
  1.190      -16.9985      -16.9985
  1.156      -16.9997      -16.9997
  1.122      -17.0021      -17.0021
  1.088      -17.0055      -17.0055
  1.054      -17.0097      -17.0097
  1.020      -17.0139      -17.0139
  0.986      -17.0176      -17.0176
  0.951      -17.0200      -17.0200
  0.917      -17.0209      -17.0209
  0.917      -17.0209      -17.0209
  0.893      -17.0207      -17.0207
  0.869      -17.0201      -17.0201
  0.845      -17.0192      -17.0192
  0.821      -17.0177      -17.0177
  0.797      -17.0159      -17.0159
  0.772      -17.0137      -17.0137
  0.748      -17.0112      -17.0112
  0.724      -17.0088      -17.0088
  0.700      -17.0066      -17.0066
  0.676      -17.0047      -17.0047
  0.652      -17.0031      -17.0031
  0.628      -17.0018      -17.0018
  0.604      -17.0007      -17.0007
  0.579      -16.9999      -16.9999
  0.555      -16.9992      -16.9992
  0.531      -16.9987      -16.9987
  0.507      -16.9984      -16.9984
  0.483      -16.9982      -16.9982
  0.459      -16.9982      -16.9982
  0.459      -16.9982      -16.9982
  0.435      -16.9967      -16.9967
  0.410      -16.9954      -16.9954
  0.386      -16.9944      -16.9944
  0.362      -16.9937      -16.9937
  0.338      -16.9934      -16.9934
  0.314      -16.9936      -16.9936
  0.290      -16.9943      -16.9943
  0.266      -16.9955      -16.9955
  0.241      -16.9972      -16.9972
  0.217      -16.9995      -16.9995
  0.193      -17.0023      -17.0023
  0.169      -17.0054      -17.0054
  0.145      -17.0057      -17.0057
  0.121      -17.0001      -17.0001
  0.097      -16.9935      -16.9935
  0.072      -16.9870      -16.9870
  0.048      -16.9808      -16.9808
  0.024      -16.9756      -16.9756
  0.000      -16.9732      -16.9732
#Band-index   21
  0.000      -16.9556      -16.9556
  0.024      -16.9560      -16.9560
  0.048      -16.9572      -16.9572
  0.072      -16.9587      -16.9587
  0.097      -16.9600      -16.9600
  0.121      -16.9602      -16.9602
  0.145      -16.9589      -16.9589
  0.169      -16.9559      -16.9559
  0.193      -16.9518      -16.9518
  0.217      -16.9470      -16.9470
  0.241      -16.9419      -16.9419
  0.266      -16.9368      -16.9368
  0.290      -16.9318      -16.9318
  0.314      -16.9270      -16.9270
  0.338      -16.9225      -16.9225
  0.362      -16.9184      -16.9184
  0.386      -16.9147      -16.9147
  0.410      -16.9114      -16.9114
  0.435      -16.9086      -16.9086
  0.459      -16.9064      -16.9064
  0.459      -16.9064      -16.9064
  0.483      -16.9070      -16.9070
  0.507      -16.9087      -16.9087
  0.531      -16.9115      -16.9115
  0.555      -16.9153      -16.9153
  0.579      -16.9201      -16.9201
  0.604      -16.9256      -16.9256
  0.628      -16.9318      -16.9318
  0.652      -16.9384      -16.9384
  0.676      -16.9452      -16.9452
  0.700      -16.9518      -16.9518
  0.724      -16.9579      -16.9579
  0.748      -16.9633      -16.9633
  0.772      -16.9679      -16.9679
  0.797      -16.9715      -16.9715
  0.821      -16.9743      -16.9743
  0.845      -16.9763      -16.9763
  0.869      -16.9776      -16.9776
  0.893      -16.9784      -16.9784
  0.917      -16.9786      -16.9786
  0.917      -16.9786      -16.9786
  0.951      -16.9784      -16.9784
  0.986      -16.9778      -16.9778
  1.020      -16.9766      -16.9766
  1.054      -16.9747      -16.9747
  1.088      -16.9718      -16.9718
  1.122      -16.9678      -16.9678
  1.156      -16.9627      -16.9627
  1.190      -16.9570      -16.9570
  1.225      -16.9513      -16.9513
  1.259      -16.9461      -16.9461
  1.293      -16.9418      -16.9418
  1.327      -16.9432      -16.9432
  1.361      -16.9466      -16.9466
  1.395      -16.9502      -16.9502
  1.429      -16.9531      -16.9531
  1.464      -16.9547      -16.9547
  1.498      -16.9554      -16.9554
  1.532      -16.9556      -16.9556
  1.566      -16.9556      -16.9556
  1.566      -16.9556      -16.9556
  1.582      -16.9557      -16.9557
  1.598      -16.9561      -16.9561
  1.614      -16.9567      -16.9567
  1.631      -16.9576      -16.9576
  1.647      -16.9587      -16.9587
  1.663      -16.9600      -16.9600
  1.679      -16.9615      -16.9615
  1.695      -16.9632      -16.9632
  1.711      -16.9652      -16.9652
  1.727      -16.9672      -16.9672
  1.743      -16.9695      -16.9695
  1.760      -16.9719      -16.9719
  1.776      -16.9744      -16.9744
  1.792      -16.9770      -16.9770
  1.808      -16.9796      -16.9796
  1.824      -16.9824      -16.9824
  1.840      -16.9852      -16.9852
  1.856      -16.9880      -16.9880
  1.873      -16.9908      -16.9908
  1.873      -16.9908      -16.9908
  1.897      -16.9869      -16.9869
  1.921      -16.9797      -16.9797
  1.945      -16.9719      -16.9719
  1.969      -16.9642      -16.9642
  1.993      -16.9567      -16.9567
  2.017      -16.9495      -16.9495
  2.042      -16.9427      -16.9427
  2.066      -16.9363      -16.9363
  2.090      -16.9304      -16.9304
  2.114      -16.9249      -16.9249
  2.138      -16.9199      -16.9199
  2.162      -16.9154      -16.9154
  2.186      -16.9115      -16.9115
  2.210      -16.9081      -16.9081
  2.235      -16.9054      -16.9054
  2.259      -16.9032      -16.9032
  2.283      -16.9016      -16.9016
  2.307      -16.9007      -16.9007
  2.331      -16.9004      -16.9004
  2.331      -16.9004      -16.9004
  2.355      -16.9009      -16.9009
  2.379      -16.9025      -16.9025
  2.404      -16.9051      -16.9051
  2.428      -16.9087      -16.9087
  2.452      -16.9132      -16.9132
  2.476      -16.9186      -16.9186
  2.500      -16.9249      -16.9249
  2.524      -16.9318      -16.9318
  2.548      -16.9392      -16.9392
  2.573      -16.9470      -16.9470
  2.597      -16.9547      -16.9547
  2.621      -16.9618      -16.9618
  2.645      -16.9675      -16.9675
  2.669      -16.9713      -16.9713
  2.693      -16.9735      -16.9735
  2.717      -16.9748      -16.9748
  2.742      -16.9754      -16.9754
  2.766      -16.9758      -16.9758
  2.790      -16.9759      -16.9759
  2.790      -16.9759      -16.9759
  2.824      -16.9757      -16.9757
  2.858      -16.9750      -16.9750
  2.892      -16.9737      -16.9737
  2.926      -16.9713      -16.9713
  2.961      -16.9669      -16.9669
  2.995      -16.9603      -16.9603
  3.029      -16.9531      -16.9531
  3.063      -16.9466      -16.9466
  3.097      -16.9416      -16.9416
  3.131      -16.9385      -16.9385
  3.165      -16.9374      -16.9374
  3.200      -16.9384      -16.9384
  3.234      -16.9415      -16.9415
  3.268      -16.9467      -16.9467
  3.302      -16.9539      -16.9539
  3.336      -16.9628      -16.9628
  3.370      -16.9730      -16.9730
  3.404      -16.9838      -16.9838
  3.438      -16.9908      -16.9908
  3.438      -16.9064      -16.9064
  3.455      -16.9064      -16.9064
  3.471      -16.9063      -16.9063
  3.487      -16.9061      -16.9061
  3.503      -16.9059      -16.9059
  3.519      -16.9056      -16.9056
  3.535      -16.9053      -16.9053
  3.551      -16.9049      -16.9049
  3.568      -16.9045      -16.9045
  3.584      -16.9040      -16.9040
  3.600      -16.9035      -16.9035
  3.616      -16.9030      -16.9030
  3.632      -16.9025      -16.9025
  3.648      -16.9020      -16.9020
  3.664      -16.9015      -16.9015
  3.681      -16.9011      -16.9011
  3.697      -16.9008      -16.9008
  3.713      -16.9006      -16.9006
  3.729      -16.9004      -16.9004
  3.745      -16.9004      -16.9004
  3.745      -16.9786      -16.9786
  3.761      -16.9786      -16.9786
  3.777      -16.9786      -16.9786
  3.793      -16.9785      -16.9785
  3.810      -16.9784      -16.9784
  3.826      -16.9783      -16.9783
  3.842      -16.9782      -16.9782
  3.858      -16.9781      -16.9781
  3.874      -16.9779      -16.9779
  3.890      -16.9777      -16.9777
  3.906      -16.9775      -16.9775
  3.923      -16.9773      -16.9773
  3.939      -16.9770      -16.9770
  3.955      -16.9768      -16.9768
  3.971      -16.9766      -16.9766
  3.987      -16.9763      -16.9763
  4.003      -16.9762      -16.9762
  4.019      -16.9760      -16.9760
  4.035      -16.9759      -16.9759
  4.052      -16.9759      -16.9759
#Band-index   22
  4.052      -16.9759      -16.9759
  4.035      -16.9759      -16.9759
  4.019      -16.9760      -16.9760
  4.003      -16.9762      -16.9762
  3.987      -16.9763      -16.9763
  3.971      -16.9766      -16.9766
  3.955      -16.9768      -16.9768
  3.939      -16.9770      -16.9770
  3.923      -16.9773      -16.9773
  3.906      -16.9775      -16.9775
  3.890      -16.9777      -16.9777
  3.874      -16.9779      -16.9779
  3.858      -16.9781      -16.9781
  3.842      -16.9782      -16.9782
  3.826      -16.9783      -16.9783
  3.810      -16.9784      -16.9784
  3.793      -16.9785      -16.9785
  3.777      -16.9786      -16.9786
  3.761      -16.9786      -16.9786
  3.745      -16.9786      -16.9786
  3.745      -16.9004      -16.9004
  3.729      -16.9004      -16.9004
  3.713      -16.9006      -16.9006
  3.697      -16.9008      -16.9008
  3.681      -16.9011      -16.9011
  3.664      -16.9015      -16.9015
  3.648      -16.9020      -16.9020
  3.632      -16.9025      -16.9025
  3.616      -16.9030      -16.9030
  3.600      -16.9035      -16.9035
  3.584      -16.9040      -16.9040
  3.568      -16.9045      -16.9045
  3.551      -16.9049      -16.9049
  3.535      -16.9053      -16.9053
  3.519      -16.9056      -16.9056
  3.503      -16.9059      -16.9059
  3.487      -16.9061      -16.9061
  3.471      -16.9063      -16.9063
  3.455      -16.9064      -16.9064
  3.438      -16.9064      -16.9064
  3.438      -16.9908      -16.9908
  3.404      -16.9838      -16.9838
  3.370      -16.9730      -16.9730
  3.336      -16.9628      -16.9628
  3.302      -16.9539      -16.9539
  3.268      -16.9467      -16.9467
  3.234      -16.9415      -16.9415
  3.200      -16.9384      -16.9384
  3.165      -16.9374      -16.9374
  3.131      -16.9385      -16.9385
  3.097      -16.9416      -16.9416
  3.063      -16.9466      -16.9466
  3.029      -16.9531      -16.9531
  2.995      -16.9603      -16.9603
  2.961      -16.9669      -16.9669
  2.926      -16.9713      -16.9713
  2.892      -16.9737      -16.9737
  2.858      -16.9750      -16.9750
  2.824      -16.9757      -16.9757
  2.790      -16.9759      -16.9759
  2.790      -16.9759      -16.9759
  2.766      -16.9758      -16.9758
  2.742      -16.9754      -16.9754
  2.717      -16.9748      -16.9748
  2.693      -16.9735      -16.9735
  2.669      -16.9713      -16.9713
  2.645      -16.9675      -16.9675
  2.621      -16.9618      -16.9618
  2.597      -16.9547      -16.9547
  2.573      -16.9470      -16.9470
  2.548      -16.9392      -16.9392
  2.524      -16.9318      -16.9318
  2.500      -16.9249      -16.9249
  2.476      -16.9186      -16.9186
  2.452      -16.9132      -16.9132
  2.428      -16.9087      -16.9087
  2.404      -16.9051      -16.9051
  2.379      -16.9025      -16.9025
  2.355      -16.9009      -16.9009
  2.331      -16.9004      -16.9004
  2.331      -16.9004      -16.9004
  2.307      -16.9007      -16.9007
  2.283      -16.9016      -16.9016
  2.259      -16.9032      -16.9032
  2.235      -16.9054      -16.9054
  2.210      -16.9081      -16.9081
  2.186      -16.9115      -16.9115
  2.162      -16.9154      -16.9154
  2.138      -16.9199      -16.9199
  2.114      -16.9249      -16.9249
  2.090      -16.9304      -16.9304
  2.066      -16.9363      -16.9363
  2.042      -16.9427      -16.9427
  2.017      -16.9495      -16.9495
  1.993      -16.9567      -16.9567
  1.969      -16.9642      -16.9642
  1.945      -16.9719      -16.9719
  1.921      -16.9797      -16.9797
  1.897      -16.9869      -16.9869
  1.873      -16.9908      -16.9908
  1.873      -16.9908      -16.9908
  1.856      -16.9880      -16.9880
  1.840      -16.9852      -16.9852
  1.824      -16.9824      -16.9824
  1.808      -16.9796      -16.9796
  1.792      -16.9770      -16.9770
  1.776      -16.9744      -16.9744
  1.760      -16.9719      -16.9719
  1.743      -16.9695      -16.9695
  1.727      -16.9672      -16.9672
  1.711      -16.9652      -16.9652
  1.695      -16.9632      -16.9632
  1.679      -16.9615      -16.9615
  1.663      -16.9600      -16.9600
  1.647      -16.9587      -16.9587
  1.631      -16.9576      -16.9576
  1.614      -16.9567      -16.9567
  1.598      -16.9561      -16.9561
  1.582      -16.9557      -16.9557
  1.566      -16.9556      -16.9556
  1.566      -16.9556      -16.9556
  1.532      -16.9523      -16.9523
  1.498      -16.9468      -16.9468
  1.464      -16.9420      -16.9420
  1.429      -16.9387      -16.9387
  1.395      -16.9370      -16.9370
  1.361      -16.9371      -16.9371
  1.327      -16.9387      -16.9387
  1.293      -16.9410      -16.9410
  1.259      -16.9404      -16.9404
  1.225      -16.9416      -16.9416
  1.190      -16.9447      -16.9447
  1.156      -16.9492      -16.9492
  1.122      -16.9548      -16.9548
  1.088      -16.9608      -16.9608
  1.054      -16.9667      -16.9667
  1.020      -16.9717      -16.9717
  0.986      -16.9755      -16.9755
  0.951      -16.9778      -16.9778
  0.917      -16.9786      -16.9786
  0.917      -16.9786      -16.9786
  0.893      -16.9784      -16.9784
  0.869      -16.9776      -16.9776
  0.845      -16.9763      -16.9763
  0.821      -16.9743      -16.9743
  0.797      -16.9715      -16.9715
  0.772      -16.9679      -16.9679
  0.748      -16.9633      -16.9633
  0.724      -16.9579      -16.9579
  0.700      -16.9518      -16.9518
  0.676      -16.9452      -16.9452
  0.652      -16.9384      -16.9384
  0.628      -16.9318      -16.9318
  0.604      -16.9256      -16.9256
  0.579      -16.9201      -16.9201
  0.555      -16.9153      -16.9153
  0.531      -16.9115      -16.9115
  0.507      -16.9087      -16.9087
  0.483      -16.9070      -16.9070
  0.459      -16.9064      -16.9064
  0.459      -16.9064      -16.9064
  0.435      -16.9047      -16.9047
  0.410      -16.9036      -16.9036
  0.386      -16.9030      -16.9030
  0.362      -16.9030      -16.9030
  0.338      -16.9036      -16.9036
  0.314      -16.9047      -16.9047
  0.290      -16.9064      -16.9064
  0.266      -16.9086      -16.9086
  0.241      -16.9114      -16.9114
  0.217      -16.9147      -16.9147
  0.193      -16.9185      -16.9185
  0.169      -16.9227      -16.9227
  0.145      -16.9274      -16.9274
  0.121      -16.9324      -16.9324
  0.097      -16.9377      -16.9377
  0.072      -16.9432      -16.9432
  0.048      -16.9486      -16.9486
  0.024      -16.9534      -16.9534
  0.000      -16.9556      -16.9556
#Band-index   23
