Bi,Cl,Cs
-1.0348436271518024,-1.7797144000851017,-2.8124342320435636
-2.1307892607896086,-1.4727707310371694,-3.061006358926826
-1.4187247150286786,-1.5662338972719412,-3.111434875044259
-2.1586011891312635,-1.3470514271486893,-3.3031743239232347
-2.489944713524651,-1.2442754552054813,-3.3982784263451875
-3.019985831481283,-1.029432817151196,-3.6512833298015477
-4.240911887355355,-0.729365828076818,-3.8444419559922793
-4.132736792502458,-0.721497009808349,-3.8962379574801838
-3.090658279181043,-1.010546871748628,-3.6654977380400977
-3.0667069596721497,-1.040509232599939,-3.613556789507106
-2.8986676929125914,-1.154021289120365,-3.4425457653861065
-3.2603700026288434,-0.95004983761117,-3.729921231832413
-4.0415642474830396,-0.7292274301937196,-3.911167965049249
-4.630704135043214,-0.5087445174109615,-4.155753828094706
-4.142840477932557,-0.7317441948197335,-3.8723756923140478
-4.155142855620666,-0.6583881444911079,-4.014987000408596
-3.7638275503675693,-0.8810603485640992,-3.700081027346979
-3.582040363546067,-1.0027073488427691,-3.5173827557301403
-3.5776096540113804,-0.9791578573177253,-3.565958641958457
-4.011142204768233,-0.8671378993910444,-3.645487707559535
-4.261292545465837,-0.6159077940831277,-4.064564471276166
-5.254787225361496,-0.373377895392164,-4.21845937535954
-4.240263162540959,-0.6496344744719704,-4.004120904806774
-4.692527387633285,-0.5316015071196204,-4.089432097814031
-4.902481977394365,-0.538719851889804,-4.005210545019971
-5.136927598303424,-0.41614171615564105,-4.172218276185277
-4.571822022133674,-0.6088781724528753,-3.9751138889807254
-5.434656190905776,-0.3277063175145292,-4.249846209266717
-5.013265459181647,-0.5071517712920727,-4.031418878953007
-5.495710047837842,-0.3084530226136851,-4.268001513424384
-5.916804963287973,-0.11774462410248712,-4.5090533386300695
-5.104646633530505,-0.41478745396469563,-4.185687122158141
-3.9839806121251335,-0.7385539983105266,-3.9117093739349365
-3.120132689124467,-1.0653412533318,-3.5460841715592775
-3.4433248941775094,-1.0192653177539512,-3.530505307697295
-4.156222905858151,-0.6960332259318119,-3.93933682078136
-3.667803069817603,-0.9350155640815185,-3.6241787564954624
-3.9017760762058664,-0.8793351725185278,-3.6575485374920227
-4.169454527437076,-0.7536627050054938,-3.8196673221076876
-4.250642704198889,-0.6689316718566944,-3.9620666628180157
