Cl,Cs,Hf
-2.0406291854356375,-2.8675334682110316,-3.810489076386175
-1.8811713163531152,-2.791694794067212,-4.918913639168951
-1.6160546239574316,-3.300321287199093,-5.492360807279292
-1.2718964849486212,-3.401137965739985,-7.355676284250367
-0.9163621873000591,-3.90054217083677,-8.49007365994817
-0.7691779689403997,-4.227625706346663,-8.719011899086343
-0.5244190891537363,-4.1100302257232,-10.422756139053249
-0.47186093552028924,-4.382580811338583,-10.193003889623165
-0.2850791516403963,-4.516272493548329,-11.04631122848303
-0.16035813140460461,-4.610554397927318,-11.606073541139802
-0.4223068648939643,-4.447094827559742,-10.361300280938796
-0.6014696278745031,-4.448246780984021,-9.284019796207005
-0.9150784724023274,-4.081819880189628,-8.135220530628846
-0.722453030182292,-3.9032918467833917,-9.64802925076153
-0.921308913187191,-4.136025273255553,-7.9894270997878145
-0.5703594322993467,-4.441185208302229,-9.48480411502153
-0.21454796525223116,-4.8142668780873965,-10.873509577733886
-0.4915346199352719,-4.301084290725639,-10.237954824359159
-0.1561554481958336,-4.777198391653714,-11.298001652939636
-0.4886394146630065,-4.431544519007948,-9.99440559942813
-0.7849770461218759,-3.7560299155222308,-9.56740901764635
-0.9263880730268979,-3.5983404761803337,-9.034321734900011
-1.1050417904478913,-3.577267377984162,-8.004545626766392
-1.1464748657343704,-3.8997929438332717,-7.1108960433493005
-0.8266337033386125,-3.6898814830423867,-9.449765939305616
-0.9755678147476872,-3.6153312746939497,-8.705261687548044
-1.2633031296416533,-3.5875906600543996,-7.034331027463348
-1.4147181269166798,-3.336099276002142,-6.628823811917704
-1.3611421612093393,-3.1772269423329766,-7.268024273500076
-1.1779600699502264,-3.8293787263229047,-7.062813253074899
-1.0087348048436258,-3.9101918277715986,-7.916538640817113
-0.8665281465913801,-3.7699542303882665,-9.05025378509725
-0.775245151343934,-4.038521522966353,-9.060817171425755
-0.5383867252687599,-4.089482058283015,-10.380046657243478
-0.5165351257810814,-4.529963075274163,-9.630194220187253
-0.7488510874342819,-4.324655749697396,-8.646913101421582
-0.45018324660626957,-4.370576741800415,-10.347078162183621
-0.2994285570947598,-4.794648851238487,-10.403462080376533
-0.5295311615166779,-4.185080479812259,-10.24198319669748
-0.8718894141886077,-4.103207298662885,-8.351580042964649
-1.0829697721586722,-3.9516930908638335,-7.388126310742366
-0.9231519977447445,-4.162244133739199,-7.9259308714752015
-0.6314446592848377,-4.165671662510938,-9.669319844691161
-0.3342938417544284,-4.777430575466555,-10.228706923962386
-0.015705227499919573,-4.5447990168556,-12.60550172671135
-0.02897538815327823,-4.998439455742177,-11.618599885018043
-0.250123731365438,-4.498809909326159,-11.290968918577121
-0.30887319940948427,-4.395190776783404,-11.14571037539835
-0.47985701282370685,-4.604458043312785,-9.701272961854258
-0.13820535112170138,-4.753958873461988,-11.45218127176788
-0.26420018646802684,-4.54992505027612,-11.104279906061665
-0.22118963727200766,-4.5604657769528085,-11.341261747884404
-0.08268028566198711,-4.743924714412942,-11.805399982624259
-0.025800847199193573,-4.668631301385318,-12.29726343945627
-0.014779311414508245,-4.559830347390531,-12.580994562153952
-0.2620022147289918,-4.429329008277893,-11.35865982049233
-0.08166003696299697,-4.432575671644557,-12.43421956035497
-0.28695261400856037,-4.667400718361045,-10.732814004648613
-0.1870926490920087,-4.355467753105365,-11.955839724659285
-0.45831240878795737,-4.1562414646608605,-10.726973743372602
-0.5303884923738645,-4.3666710664756545,-9.87365803822757
-0.7311089754184111,-3.897759229250129,-9.60715881441134
-0.9487760300095155,-3.6866041181658047,-8.723466709033364
-0.6839310890298212,-4.137083912073784,-9.41157676709557
-0.39881173108907686,-4.131912527179537,-11.13263568452853
-0.4698979334697125,-4.405507357207234,-10.158928810189323
-0.3520570623283801,-4.333033989716098,-11.010920772019588
-0.4453590513491968,-4.523026797468001,-10.071123222390884
-0.423409655917065,-4.341897110078556,-10.565078969762565
-0.6199638346853804,-4.147830071494638,-9.77388797432051
-0.5144710440550919,-4.270532465836372,-10.16143992941877
-0.16328640601014527,-4.870684724353857,-11.06824324065348
-0.5247377100769621,-4.497226149742563,-9.646452565475169
-0.34095377955245465,-4.760227341998954,-10.22315376410943
-0.2200912419822171,-4.690761670627008,-11.087260332274749
-0.3105819709061612,-4.7304131679937615,-10.465012963997575
-0.15734304993857454,-4.7331583916941975,-11.378956042402224
-0.06176423886252768,-4.805524106631311,-11.807697478984277
-0.0964659596686149,-4.864142931381684,-11.48224950464701
-0.4106343203623173,-4.134639021494986,-11.056247160258188
-0.5608214756962061,-4.291795709677467,-9.840810851889897
-0.6089380248210815,-4.063906453327216,-10.007890069841146
-0.3531640352339299,-4.406540977971485,-10.857264958075517
-0.24692407257275825,-4.6224138415756135,-11.062959006834287
-0.1860906989466499,-4.707655821295252,-11.257475289151662
-0.29190092626808506,-4.609763134200263,-10.818399299413029
-0.2119442100260951,-4.868226936252192,-10.781211992761111
-0.03166773430707171,-4.667445468751506,-12.264433782076626
-0.2578272956291495,-4.759577812031918,-10.723211727583331
-0.3104767436537065,-4.518294013596838,-10.88988263630615
-0.5206149638920677,-4.440996139425941,-9.783649063217776
-0.18933371003191077,-4.341130841599932,-11.971067182030737
-0.36004203153027575,-4.589096906238807,-10.450885123762797
-0.021865551525860873,-4.734534873201661,-12.189068069863579
-0.09627844219479739,-4.76635999382237,-11.678940484608543
-0.351921720383508,-4.381372812463269,-10.91505517819448
-0.6466407493457079,-4.037637363796086,-9.834211901755646
-0.9923985718025267,-3.8674416740422783,-8.100056346522349
-0.9398012214107333,-4.0211398251287545,-8.108244146700157
-1.241920174925196,-3.8155808775566644,-6.706648320757561
-1.2402186396684918,-3.4311280480156663,-7.485763191379783
-1.2432337511410303,-3.3437169453177553,-7.642494727940374
-1.5672894101236263,-2.9947835433433867,-6.396027577993532
-1.8288639931629003,-3.228938129360684,-4.3582709077232975
-1.6306332217422106,-3.237275919801209,-5.530979955366384
-1.353047772877953,-3.603457868074136,-6.464128752006076
-1.2602349151843084,-3.773211435903121,-6.681498762509972
-1.4805811534445883,-3.595385597715565,-5.715073009323407
-1.361271390049477,-3.6977357994279894,-6.226231186269225
-1.201966838322297,-3.766683414881059,-7.044163265726166
-1.4861274187388247,-3.15320976323487,-6.566147086519377
-1.4067201660853443,-3.573212418608237,-6.202585291693525
-1.550538585101285,-3.2998340956303402,-5.886431423553677
-1.7369717838269731,-3.336391071699451,-4.694718279061326
-1.9197860275340584,-3.0573322613101332,-4.155950437597449
-1.7372588944698524,-2.823586611919891,-5.718604534763169
-2.0091321538245057,-2.8255277366292253,-4.083482729216581
-2.0564855924002843,-2.69791632586524,-4.05458491928988
-1.8086016765264126,-2.799451153609541,-5.338818759044508
-2.1323558340153244,-2.7058866428869357,-3.583422835556248
-2.4526813154567852,-2.22954696208082,-2.614149308519712
-2.515319994390468,-2.4611919683335413,-1.7750272224121748
-2.334208622632618,-2.544924812380745,-2.6942297648648657
-1.9944877793488585,-2.721362317515877,-4.3796798142971625
-1.7153968597740032,-2.939029983432364,-5.618889999913319
-2.060269526985901,-2.8998576324557632,-3.6279986985951345
-1.78887895631566,-2.7427778556661706,-5.570501676195765
-1.7682178400671162,-3.2194108592663317,-4.741202366486704
-1.5999114653983961,-3.063446220240534,-6.062969892550619
-1.8904267332720188,-2.772519752787192,-4.901731220215569
-2.1844479791872264,-2.924540530736539,-2.83356218882563
-2.4429303756069105,-2.454494532578528,-2.2227598066235448
-2.1915054439684845,-2.8079177507090116,-3.024462960193138
-2.3033453249205786,-2.3210652942459857,-3.3271285874066234
-2.6312279641716025,-1.9215550165664268,-2.1588533072595966
-2.2903648263829246,-2.690518309216862,-2.666105548690793
-2.277556664249627,-2.2505287032485564,-3.6229337334271894
-2.409249603728302,-2.5416508616738906,-2.2505317797044726
-2.218338903464036,-2.776595319726305,-2.92610706518524
-2.5537057669361136,-2.0176898831679124,-2.431716757469559
-2.5715802806440755,-2.3416502957576975,-1.6765488500422183
-2.6473466826816594,-2.069948938034962,-1.7653531532621853
-2.5946040498667045,-2.5061868493902524,-1.209333127441334
-2.932212139747346,-1.854332173434683,-0.4873939400686241
-2.863507500225555,-1.709182545066212,-1.1899210339363142
-2.7915181247058927,-1.7991581798771437,-1.4419060174324234
-2.752063109094077,-2.185677412473742,-0.9055976459101199
-2.427254534982199,-2.529901627117173,-2.1660006612945253
-2.7322645982610156,-2.078776553830052,-1.238190428195868
-2.6688803286122833,-2.1427967927316436,-1.4904555682850802
-2.465419574645174,-2.5410316723741024,-1.9147503328028181
-2.3344077489050226,-2.3532338942014195,-3.076416843589092
-2.026817836575287,-2.71162826157679,-4.205167582816761
-1.9744205448937133,-2.6307825906774127,-4.68124267470496
-2.242068196960552,-2.770189840536175,-2.7965422625864025
-2.448614925742699,-2.625440566699806,-1.8467604375662612
-2.4679098820671257,-2.16222617525726,-2.657419482504792
-2.6551369830770564,-2.1235601830111404,-1.6113888609374474
-2.4267600569758914,-2.3965541346432926,-2.435662514280134
-2.203660372951257,-2.3377757352074715,-3.8918174172995803
-2.1785698988428073,-2.9230269715552817,-2.8718577892546615
-2.060631026825485,-2.891352001454632,-3.6428409615598913
-1.860891717651984,-2.8154761708321794,-4.993028477845804
-1.5017787337554631,-3.163247509782993,-6.4521637033233015
-1.506568664886156,-3.4931431042255845,-5.763632927653963
-1.8207020460716623,-2.8782343603785736,-5.108650128234944
-2.0127463789723143,-2.6742999578356095,-4.364252935916961
-1.8545275042165879,-3.177935267090056,-4.306295565942426
-1.7642535115610818,-2.944842623205115,-5.314124809645343
-2.117475408522037,-2.867384128126192,-3.3497104180374606
-1.9918614602684512,-3.074119649893606,-3.6899230640241454
-1.659057833593028,-2.97121163837147,-5.89256084712096
-1.4660513934570878,-3.2111458079484065,-6.570731148782727
-1.151538657406519,-3.6480871869810114,-7.583924807020929
-1.2755803905344205,-3.2442943945975116,-7.647259993020522
-1.4358373243684133,-3.6275854364867683,-5.919136306238051
-1.2452186203028144,-3.7368289065042855,-6.844361590596609
-1.028717644223189,-3.8106620907791107,-7.995701078524712
-1.3720350780247692,-3.2036094024339974,-7.149901852405457
-1.3939934054143248,-3.517448394168632,-6.390473904598855
-1.626231373779712,-3.3405295944784634,-5.350883693786867
-1.6830691678574263,-3.2185428796900317,-5.253830358897446
-1.5777887460233573,-3.321694619684017,-5.679209409913887
-1.3378264650800527,-3.56948813493747,-6.623396065066809
-1.3121422265514757,-3.3480559596369197,-7.220365846839373
-1.1548192728885358,-3.4147120113770817,-8.030991465336689
-1.4459864187911993,-3.5870959392382833,-5.939220734198305
-1.2087380772531375,-3.451927900644315,-7.633046860614611
-1.204006982102912,-3.5908894257668704,-7.3835103812708525
-0.8515789520307067,-3.6723351095743793,-9.335187194089066
-1.0404001114591854,-3.8983590654014955,-7.750212325863964
-0.8392664866709714,-4.033081633244704,-8.687568938906828
-1.100393896173297,-3.5189281916788855,-8.149111365024511
-1.0269438107210915,-3.497095439041462,-8.633477383012593
-0.8371500502245129,-4.197214011928273,-8.372002800218441
-0.7299934953549599,-4.304281381954992,-8.800807389382323
-0.7984376839686744,-3.823797616052133,-9.351109789505752
-0.7048453812857547,-4.14389967620869,-9.27245948529016
-1.0213916515121861,-3.6393651944611642,-8.38225082742662
-1.3342542135179989,-3.618311536343551,-6.547182771626971
-1.1577704289306838,-3.5408132309611586,-7.7610820899156465
-1.1978185184781245,-3.6029961386739626,-7.3964277372053955
-1.2791328187165978,-3.5478232773741305,-7.018887658374218
-1.525553258160933,-3.2123206739792587,-6.211370228497951
-1.6475819334761974,-3.4232998796609215,-5.057239765243036
-1.8479346841969746,-2.816493432297942,-5.068736155644334
-2.173380820740679,-2.71883159098699,-3.3113830190040145
-2.432549320335719,-2.2039132642901693,-2.786208674827411
-2.252597693939924,-2.503176327334986,-3.267392307112548
-2.2499854979348597,-2.8302717844374805,-2.6288745689379467
-2.5227386392585656,-2.571499636840994,-1.5099000161886864
-2.569051783653069,-1.9508586307977722,-2.473303161908107
-2.867318532700396,-1.6712379582340788,-1.2429440127515354
-2.744527550443296,-1.8798366397716526,-1.5624925432189845
-2.8015634116737624,-1.7460570605408545,-1.4878365342977817
-2.4390475221791457,-2.3470819020213205,-2.460882188304551
-2.2900884537299984,-2.397320242553939,-3.2541599179342
-1.9966761286013395,-2.999958566068667,-3.809357221676696
-1.8167646633684795,-2.8571820942426873,-5.174378956725812
-1.5592109906418463,-3.523607943762099,-5.386849294046791
-1.4959254306182792,-3.2595222496201197,-6.294734042472149
-1.7821427286177822,-2.786988964396726,-5.522496824921922
-2.0330427731718435,-3.080935817751172,-3.429202850888663
-1.979023222849234,-2.686618289922475,-4.5419552084817125
-2.153757178297825,-2.3631351029823393,-4.140517849670438
-1.836888317137889,-2.88508509691479,-4.997831028765152
-1.5574823483549918,-3.5406921876752495,-5.3630526599416175
-1.90895692233033,-2.636089507252166,-5.0634105769357545
-1.9687095176036045,-3.0185681994359683,-3.9399376209285015
-1.891258248634199,-3.1051467114724196,-4.231488210672033
-2.1456624665369826,-2.6348343796147535,-3.645687566970665
-1.9176205015521663,-3.069643347632123,-4.144321420844823
-1.724257438622611,-3.253534532859057,-4.936717427968285
-1.5586011705921383,-3.4193401330599706,-5.599043835749295
-1.7258602853496823,-2.878762186443817,-5.676645040436339
-1.3853559367958221,-3.198055852545108,-7.081083799556919
-1.6164410864842202,-3.0830768383445717,-5.924530929827601
-1.683694632625578,-3.114752548230385,-5.45765823320783
-1.3634551314218988,-3.211416600472376,-7.185767135945921
-1.4441432223745165,-3.273676873738145,-6.577118043698676
-1.3193068989185148,-3.6841209929273897,-6.505247746056197
-1.5779253614210607,-2.9745639732031646,-6.372651010489374
-1.7248445076443517,-2.9124529502642815,-5.615358179027392
-2.020563416760693,-2.4945251605149075,-4.676900303828092
-2.302650669886948,-2.504655780369758,-2.964115545360863
-2.2951008974256024,-2.334464114832202,-3.349797511204049
-2.14049037954239,-2.83892941520041,-3.2685300177669077
-1.9407572968402338,-2.9985943511077764,-4.147598642165112
-1.9953812661575852,-2.984304926044635,-3.848433676387285
-1.8959544793851593,-3.0140117686291914,-4.385580711852727
-2.2573122225797992,-2.663467087705511,-2.918523614532246
-2.526993601672763,-2.2135617806418093,-2.2002459541018675
-2.7455751230750707,-2.3738495576430747,-0.5681812716854913
-2.5469562851253333,-2.123480659165433,-2.2606320963392004
-2.21222871071217,-2.347966281194092,-3.82002629876086
-2.4283001521309675,-2.2908389227726746,-2.637852367090911
-2.1697523682125683,-2.9311621762915925,-2.9084925635634686
-2.065272856851067,-2.8621650947761275,-3.6733637947634072
-2.0615926210043063,-2.6847696844768634,-4.050236030442503
-1.7965614219522446,-2.869320897209007,-5.271320799290584
-1.510428269799406,-3.452197562286027,-5.822366382053575
-1.2446365721645325,-3.7949366844620926,-6.731638323510686
-1.4054310944397033,-3.4410665188347256,-6.474611521114397
-1.4749951861949262,-3.169700353433598,-6.5999593013853115
-1.3259520992371705,-3.4642851282914973,-6.905048273416049
-1.6604007068273887,-3.4270766067825926,-4.972773670892549
-1.3507841479730538,-3.487047537025041,-6.710531163533661
-1.1315203779228034,-3.390423018392991,-8.219362821099264
-1.3820866337245514,-3.7087738144000375,-6.079263694274681
-1.7174151910253186,-3.218597064097656,-5.047645851074841
-1.3762782717991575,-3.5636781727461213,-6.404305149134878
-1.4552157601095788,-3.2997613837248987,-6.458513797314796
-1.1962743812276784,-3.36164776145345,-7.888389315149096
-0.9628317000229891,-3.9670674581564533,-8.078206008971225
-0.7563536447955045,-4.211883190417518,-8.827442875814002
-0.44596039362561124,-4.273720212468096,-10.566128338732206
-0.4968281335199909,-4.224168963828474,-10.360024396645175
-0.20663529562543187,-4.8156469406255225,-10.918225470418431
-0.36423089791553953,-4.470007942642184,-10.663929852644463
-0.20075920269283754,-4.629664350073575,-11.325447209117891
-0.2638374326209891,-4.428179925819955,-11.349946678056224
-0.31618200973990734,-4.31713701861388,-11.257965029754862
-0.5513393687155248,-4.356540350863966,-9.768214211400984
-0.8066620057039856,-3.9092089542931716,-9.130941182611808
-0.7930091797964086,-4.012779982423738,-9.00571608179614
-0.6146893698956379,-3.9307702216239657,-10.239654462800308
-0.5383455109404429,-4.4298961233262455,-9.699465813126919
-0.820012817132925,-4.024263453044667,-8.820727316535182
-0.5325456376214928,-4.011632761561645,-10.570791776569818
-0.7305658398231275,-3.977615271517315,-9.450705543448672
-0.47030267109666235,-4.308344161144164,-10.350826776553765
-0.372415370896633,-4.615608741440108,-10.323621417162054
-0.421027554342927,-4.312947466660986,-10.637270866042535
-0.7108303571910484,-3.992623639587181,-9.539101703101412
-0.7415615850343803,-3.8122759414388083,-9.715409732338168
-0.5359663137497621,-4.104915906183062,-10.36370143055737
-0.5177691761071267,-4.106092324028624,-10.47053142072206
-0.8255179220189764,-4.062614085011032,-8.710995423286144
-0.6591348295273691,-4.128060188636136,-9.578401770985582
-0.7499184218861374,-4.0215579257438545,-9.246704742617533
-0.5250554948021616,-4.4988290525727095,-9.64134005146368
-0.23186222935176565,-4.642961704369005,-11.112234340573465
-0.24324626000512178,-4.813740622171496,-10.702372321048344
-0.0787116090905979,-4.439220789500665,-12.438619891877151
-0.12553721404030366,-4.739885815646274,-11.556336209887695
-0.46189564147436324,-4.560668202086109,-9.896620872403668
-0.499920224070344,-4.452134209223909,-9.885541362552184
-0.6771613081783275,-4.304991349653239,-9.116380577045621
-0.38357149980408817,-4.211812224653486,-11.064277677290564
-0.5042130628658792,-4.092764996585744,-10.578522755055303
-0.18359751982242659,-4.410686356455015,-11.866373293577478
-0.062313399106272094,-4.822587722579661,-11.770275285625113
-0.35321703405126226,-4.452038688641446,-10.7659515438316
-0.6668745508814623,-4.161946844836601,-9.46419013046009
-0.43727631894338137,-4.175104280318128,-10.815464651125522
-0.5592049716548795,-4.3140519330066684,-9.80599742947945
-0.6770102511501124,-3.838777517947595,-10.049714582626203
-0.9046522465074686,-3.8606971792527554,-8.640023287871745
-1.2595297937096743,-3.680401928239826,-6.8713485066843685
-1.1811307414206735,-3.7623673437444447,-7.177811989409136
-1.1388565005190985,-3.6059267811324873,-7.744338560042499
-0.827757997802141,-4.127886351391562,-8.567010435826095
-1.141350945025769,-3.4543722820684937,-8.032480891130465
-1.3483715388231434,-3.3368505438801828,-7.02540080472284
-1.7042021422743394,-2.925154477143332,-5.713809317489366
-1.7392404165683282,-2.7706876390195463,-5.812513347973005
-1.611392179651099,-3.2026070838282803,-5.715763879858911
-1.8079203650141913,-3.164485111315638,-4.612838712705642
-1.739521969541005,-3.2441530584155167,-4.863893191345001
-1.9897454815978863,-2.667741824629465,-4.515374586575818
-2.1064444463052427,-2.796742333543392,-3.5571797805038248
-2.0019546828331993,-2.5672852405618847,-4.6430325472991
-1.8304811932243006,-3.0460957185534125,-4.714252528969437
-1.6982716678751058,-3.1336686651975003,-5.332363787776432
-1.4074398570113351,-3.1754321700433517,-6.993827643267354
-1.7605474314413745,-3.110156803446857,-5.0057329298801045
-1.686464207089362,-3.274893531789278,-5.120758819307338
-1.3774590200303143,-3.3086045653112564,-6.907367874617668
-1.051319089970943,-3.669162737019176,-8.143091111558055
-1.0627329959445475,-3.638172356289485,-8.13658843717581
-0.7906155036998994,-3.9477844122814343,-9.150069278659801
-0.9980602417322333,-3.9414089289645022,-7.918151817099662
-1.184121549841069,-3.757077980839006,-7.17044586469764
-1.2441567638318263,-3.6052322856540195,-7.113925971123068
-1.5802286029576444,-2.9844349823197995,-6.339089543036599
-1.598845718951107,-2.949855802119864,-6.296545207475697
-1.7592661632461444,-3.234997221449525,-4.76373970304615
-1.6101562373255098,-2.9965020957463255,-6.135389509976355
-1.8599782370707059,-3.258035259865532,-4.113391183266767
-1.668735417661151,-3.243691302990278,-5.289536013474605
-1.50822204292514,-3.5650702577361915,-5.609858352398844
-1.6581586148303937,-3.2118682332060944,-5.416642970027515
-1.5329244722737718,-3.5880658924177182,-5.4156525069439985
-1.357134578610094,-3.622979892486028,-6.400563868789445
-1.2871554974869335,-3.347246683218551,-7.371904774063364
-1.5945800846246854,-3.4809464538600148,-5.259957709953925
-1.4017491107534013,-3.529218224266297,-6.320400012369066
-1.217558775699064,-3.4321938471026865,-7.619590777022309
-0.9103686779010154,-3.7020019869519363,-8.9231150841121
-0.9726190537941225,-3.9556934349609043,-8.042229932735522
-0.9406647237722605,-3.9968367087390524,-8.151669365310397
-0.6916531920106105,-3.931449135655511,-9.776513702047382
-0.5768009774097184,-4.2845362524500015,-9.759452756063755
-0.49748859320295524,-4.207750841183621,-10.388897883837092
-0.3966437401351809,-4.709997831899918,-9.989473020811145
-0.31305524877629604,-4.496565682427431,-10.917868267909428
-0.4442927483367724,-4.277613646790502,-10.56834734182043
-0.4160675407609259,-4.644654266837039,-10.003617347182434
-0.7428916877933407,-4.218278098145459,-8.895424802371107
-0.6816374430255244,-4.212299279627862,-9.274907908013194
-0.7438171960219214,-3.785908286864382,-9.754611375561772
-0.8376564748893539,-4.217410280499657,-8.328571715086628
-1.128397888003029,-3.6949047888241573,-7.629134219755576
-1.1774298304918447,-3.4701922948763158,-7.784367552718368
-0.8864709641039641,-4.062789370891716,-8.34492659901485
-1.1826135884417757,-3.938106214582134,-6.817437165607143
-1.2634404386069698,-3.4404858630819377,-7.327716767616371
-0.9021125389711654,-3.6169279680470363,-9.142799955501001
-0.9476488487736333,-3.952970362904936,-8.197497306970392
-1.3082694090084503,-3.286871720587973,-7.3659712301954166
-0.962024122356383,-3.6840630743701643,-8.64906024254344
-0.6108845682522882,-4.115001010098349,-9.894021695711638
-0.9239704245399557,-4.081137342073805,-8.08323389403472
-0.7422376616093284,-4.373802498579883,-8.588300158606332
-0.883300775164989,-4.2236341483021445,-8.042258177827843
-0.9741954003619681,-3.601489265692533,-8.741180191865192
-1.206296047813843,-3.666287487591678,-7.218979863355653
-1.46620605426179,-3.177306494061064,-6.6374818117292
-1.3491815105043807,-3.410995166495773,-6.872251729404235
-1.106949677066829,-3.4546410043425206,-8.23835105433605
-0.9791065271221427,-3.573488991550534,-8.767713979588141
-0.6167933626363268,-4.372879046605889,-9.342812856392326
-0.7545432056196899,-4.0158369533093365,-9.230397985085252
-1.0514968730772698,-3.9366879328158992,-7.606974021326648
-1.0973839973890087,-3.510817189347637,-8.183392762392739
-1.1447128281507892,-3.88852388069115,-7.14400639513503
-1.1963901379271416,-3.7890722779862065,-7.0328457418868044
-1.3058730134425298,-3.741879230881124,-6.47033458300464
-1.0850383271474113,-3.608645170665807,-8.061810821205983
-1.2341698791097313,-3.3895534469593835,-7.605204956844913
-1.1194169821480626,-3.710393341973873,-7.652042548585943
-0.8851712318736362,-4.188819640277991,-8.100664453624267
-0.8762329016922841,-3.966482673761362,-8.59896836774564
-1.2127376679435904,-3.8049786905480176,-6.902947736664489
-1.3915757805930569,-3.4332610086218067,-6.573354424620112
-1.3917334167577675,-3.3312949764097746,-6.776340672055912
-1.4766870679574446,-3.0419766979957497,-6.845255321685898
-1.5351921399839574,-2.990285764599004,-6.597606756320314
-1.6765878137459584,-3.2930791753767,-5.1436458921929145
-1.3647868533192358,-3.28193463625622,-7.036740732994212
-1.6412256963346492,-3.1419275526357318,-5.658121842142706
-1.6463020621997422,-3.155658022416066,-5.600202707391482
-1.7034592060334801,-3.252173906909098,-5.064228075402989
-1.8957679280186173,-2.799023818447329,-4.816675920415704
-2.1723402095621305,-2.4194344449459924,-3.916420978157298
-1.8685217003198438,-3.0332227120635085,-4.511755499375987
-1.6986751955883326,-2.9581420754039254,-5.680995801084219
-1.6945337480140514,-2.920554498658901,-5.781019640019956
-1.3973566039247776,-3.4498105686671123,-6.505570364539174
-1.0687756572964966,-4.020192701940902,-7.336291777761283
-0.9072636581905155,-4.140085081079477,-8.065579014120019
-0.7729963000428084,-4.019630815946992,-9.112091693271234
-0.5068647893167171,-4.042003013533363,-10.664136362455038
-0.5006911217102631,-4.232429369953433,-10.320325655253622
-0.29173752309973994,-4.272425310241886,-11.494055366339856
-0.504284205223142,-4.1033494472971475,-10.55692699948892
-0.27574819106255777,-4.661491191822428,-10.811859595401863
-0.572495025920191,-4.002731454788141,-10.348898060324638
-0.7303134271819111,-3.914989654176178,-9.577471253978242
-0.7319454856381192,-4.282794004132881,-8.832070203327591
-0.7045748460281073,-3.935224996243165,-9.691432056767091
-0.9023792340890576,-3.786263894449189,-8.802527931989342
-1.081228169699572,-3.637316501098994,-8.027329105026647
-1.3152826014229675,-3.772240844378039,-6.3531538281281845
-1.3468264249347899,-3.3163672985956887,-7.075637978621948
-1.470906001161893,-3.3932937206542637,-6.177307677142182
-1.5327814436571239,-3.0995881310945146,-6.393466201290292
-1.6181940497207976,-3.2225848602254743,-5.634997106646331
-1.948993356283631,-3.0355228590423287,-4.024325269635624
-2.0300905103861204,-2.9119326512349404,-3.7849227606354643
-2.2845293400112445,-2.3842710934332803,-3.313612898488039
-1.988525194389477,-2.76725795097766,-4.323664057129884
-2.1162867982984976,-2.713363202140131,-3.664883931350818
-2.3640742065659404,-2.484137401300861,-2.636611083424701
-2.638075352325287,-1.9643047152867024,-2.03226958089694
-2.9715708470826465,-1.7168673897673157,-0.5261712633915536
-2.699933372257173,-1.835268705611812,-1.9191934806554045
-2.5126050982783195,-2.0257502706217143,-2.66219999450872
-2.5566789395438643,-2.3941022954986986,-1.6610528971614817
-2.8919353099568976,-1.8219994395936927,-0.7937203864932945
-3.005104240568047,-1.5321152664811855,-0.6944751490514106
-2.973461113644442,-1.5458666995644597,-0.8568310444264923
-3.1060268745749715,-1.489829422449913,-0.1735110330724099
-2.8389238267449297,-2.0932279654633343,-0.56933223402582
-2.5302236049374955,-2.0704056778535582,-2.4671781400899757
-2.5761546350862132,-2.0696070077384645,-2.193189299427857
-2.3546739728265007,-2.3890617993509857,-2.883163689761089
-2.6979661950798337,-2.159749350116771,-1.2820352547095197
-2.630871233378568,-1.9366861002218119,-2.1307315247070338
-2.961530812419738,-1.781639076368803,-0.45686809816603313
-3.0743275028817987,-1.5584022037514527,-0.22656170062836825
-2.8723382363025856,-1.6841625457864697,-1.1869766160336122
-2.725358923025824,-2.321072623004255,-0.7950323412586101
-2.4301386641104736,-2.4828982132870343,-2.242702714185155
-2.117413603551687,-2.8824755912432005,-3.3198983216255433
-1.7799417100263748,-2.747247908349723,-5.6151850485643715
-1.614094207571979,-3.380058770750931,-5.344648338488328
-1.7995443022312787,-3.03784392847042,-4.916377455093554
-1.7825805261688596,-2.921016710291688,-5.25181454782553
-1.6960154540049093,-2.9438081912567555,-5.7256220188791005
-1.8060121522893562,-3.198808889165182,-4.555640433355563
-1.7202622540369383,-3.3575332159798257,-4.752691169240786
-1.4329955705788324,-3.303634722605018,-6.584088256739034
-1.6111191462839811,-2.9053337240688992,-6.311948799580381
-1.9700074132157352,-2.8167924350398295,-4.335701776047996
-2.2933301126716237,-2.585596137602232,-2.85815817418786
-2.6492089052697847,-2.0379159893115744,-1.8182457151802074
-2.394168946424696,-2.3983711216794585,-2.627575203514972
-2.673194128976498,-2.2860750844400832,-1.178016182682909
-2.347507401890889,-2.3371147402709034,-3.030057233534927
-2.2047128791612467,-2.3454787043868435,-3.8700964416808996
-2.298753674917434,-2.7813993306520675,-2.4340104146133275
-2.3588989722034217,-2.6802475536336403,-2.2754421849342545
-2.564186670656408,-2.0881808465223854,-2.2278494084388463
-2.3709823678205724,-2.5170972382989745,-2.5292424419006827
-2.1165536161535963,-2.53622325213434,-4.017562924231809
-2.0208530329578633,-2.7068256829835327,-4.25056156170782
-2.0340645776933823,-2.9871815736526317,-3.6105805119565093
-2.2634922799740704,-2.7957374428348123,-2.616902559908019
-2.0884049038114503,-2.8781207247011658,-3.5026602531510322
-2.301258854405736,-2.352405489257654,-3.276967020472342
-2.332063895272044,-2.3593960644541045,-3.078155624881594
